8100	2	2203	2025-06-14 22:53:19	0.6560
8150	2	2253	2025-06-14 22:53:34	0.6636
8200	2	2303	2025-06-14 22:53:49	0.6456
8250	2	2353	2025-06-14 22:54:05	0.6079
8300	2	2403	2025-06-14 22:54:20	0.6460
8350	2	2453	2025-06-14 22:54:36	0.6268
8400	2	2503	2025-06-14 22:54:51	0.6619
8450	2	2553	2025-06-14 22:55:06	0.5997
8500	2	2603	2025-06-14 22:55:22	0.7245
8550	2	2653	2025-06-14 22:55:37	0.6836
8600	2	2703	2025-06-14 22:55:52	0.6366
8650	2	2753	2025-06-14 22:56:08	0.7268
8700	2	2803	2025-06-14 22:56:23	0.6775
8750	2	2853	2025-06-14 22:56:38	0.6835
8800	2	2903	2025-06-14 22:56:54	0.6570
8850	3	5	2025-06-14 22:58:32	0.6671
8900	3	55	2025-06-14 22:58:47	0.6120
8950	3	105	2025-06-14 22:59:02	0.6404
9000	3	155	2025-06-14 22:59:17	0.6948
9050	3	205	2025-06-14 22:59:33	0.7324
9100	3	255	2025-06-14 22:59:48	0.6932
9150	3	305	2025-06-14 23:00:03	0.6688
9200	3	355	2025-06-14 23:00:19	0.6728
9250	3	405	2025-06-14 23:00:34	0.6565
9300	3	455	2025-06-14 23:00:50	0.6688
9350	3	505	2025-06-14 23:01:05	0.6500
9400	3	555	2025-06-14 23:01:20	0.6451
9450	3	605	2025-06-14 23:01:36	0.6755
9500	3	655	2025-06-14 23:01:51	0.6617
9550	3	705	2025-06-14 23:02:06	0.6924
9600	3	755	2025-06-14 23:02:22	0.6421
9650	3	805	2025-06-14 23:02:37	0.6568
9700	3	855	2025-06-14 23:02:52	0.6486
9750	3	905	2025-06-14 23:03:08	0.6864
9800	3	955	2025-06-14 23:03:23	0.6306
9850	3	1005	2025-06-14 23:03:38	0.6509
9900	3	1055	2025-06-14 23:03:54	0.6923
9950	3	1105	2025-06-14 23:04:09	0.6563
10000	3	1155	2025-06-14 23:04:25	0.7016
10050	3	1205	2025-06-14 23:04:40	0.6944
10100	3	1255	2025-06-14 23:04:55	0.6279
10150	3	1305	2025-06-14 23:05:11	0.6269
10200	3	1355	2025-06-14 23:05:26	0.6947
10250	3	1405	2025-06-14 23:05:41	0.6780
10300	3	1455	2025-06-14 23:05:57	0.6851
10350	3	1505	2025-06-14 23:06:12	0.6560
10400	3	1555	2025-06-14 23:06:27	0.6372
10450	3	1605	2025-06-14 23:06:43	0.6436
10500	3	1655	2025-06-14 23:06:58	0.6210
10550	3	1705	2025-06-14 23:07:13	0.6864
10600	3	1755	2025-06-14 23:07:29	0.7074
10650	3	1805	2025-06-14 23:07:44	0.6436
10700	3	1855	2025-06-14 23:08:00	0.6851
10750	3	1905	2025-06-14 23:08:15	0.6639
10800	3	1955	2025-06-14 23:08:30	0.6739
10850	3	2005	2025-06-14 23:08:46	0.6342
10900	3	2055	2025-06-14 23:09:01	0.6489
10950	3	2105	2025-06-14 23:09:16	0.6560
11000	3	2155	2025-06-14 23:09:32	0.6724
11050	3	2205	2025-06-14 23:09:47	0.6193
11100	3	2255	2025-06-14 23:10:02	0.6786
11150	3	2305	2025-06-14 23:10:18	0.6240
11200	3	2355	2025-06-14 23:10:33	0.6398
11250	3	2405	2025-06-14 23:10:48	0.6565
11300	3	2455	2025-06-14 23:11:04	0.6329
11350	3	2505	2025-06-14 23:11:19	0.6668
11400	3	2555	2025-06-14 23:11:34	0.6899
11450	3	2605	2025-06-14 23:11:50	0.6301
11500	3	2655	2025-06-14 23:12:05	0.6616
11550	3	2705	2025-06-14 23:12:20	0.6046
11600	3	2755	2025-06-14 23:12:36	0.6466
11650	3	2805	2025-06-14 23:12:51	0.6617
11700	3	2855	2025-06-14 23:13:07	0.6616
11750	3	2905	2025-06-14 23:13:22	0.6411
11800	4	7	2025-06-14 23:14:44	0.6487
11850	4	57	2025-06-14 23:14:59	0.6440
11900	4	107	2025-06-14 23:15:14	0.6388
11950	4	157	2025-06-14 23:15:30	0.7007
12000	4	207	2025-06-14 23:15:45	0.6749
12050	4	257	2025-06-14 23:16:00	0.6437
12100	4	307	2025-06-14 23:16:16	0.6443
12150	4	357	2025-06-14 23:16:31	0.6740
12200	4	407	2025-06-14 23:16:46	0.6739
12250	4	457	2025-06-14 23:17:02	0.6561
12300	4	507	2025-06-14 23:17:17	0.6254
12350	4	557	2025-06-14 23:17:33	0.6446
12400	4	607	2025-06-14 23:17:48	0.6510
12450	4	657	2025-06-14 23:18:03	0.6616
12500	4	707	2025-06-14 23:18:19	0.6231
12550	4	757	2025-06-14 23:18:34	0.6563
12600	4	807	2025-06-14 23:18:49	0.6339
12650	4	857	2025-06-14 23:19:05	0.6667
12700	4	907	2025-06-14 23:19:20	0.6236
12750	4	957	2025-06-14 23:19:36	0.7217
12800	4	1007	2025-06-14 23:19:51	0.6724
12850	4	1057	2025-06-14 23:20:06	0.6616
12900	4	1107	2025-06-14 23:20:22	0.6289
12950	4	1157	2025-06-14 23:20:37	0.6414
13000	4	1207	2025-06-14 23:20:52	0.6333
13050	4	1257	2025-06-14 23:21:08	0.6144
13100	4	1307	2025-06-14 23:21:23	0.6880
13150	4	1357	2025-06-14 23:21:38	0.6501
13200	4	1407	2025-06-14 23:21:54	0.6761
13250	4	1457	2025-06-14 23:22:09	0.6627
13300	4	1507	2025-06-14 23:22:25	0.6463
13350	4	1557	2025-06-14 23:22:40	0.7055
13400	4	1607	2025-06-14 23:22:55	0.6448
13450	4	1657	2025-06-14 23:23:11	0.6509
13500	4	1707	2025-06-14 23:23:26	0.6279
13550	4	1757	2025-06-14 23:23:41	0.6388
13600	4	1807	2025-06-14 23:23:57	0.6449
13650	4	1857	2025-06-14 23:24:12	0.6506
13700	4	1907	2025-06-14 23:24:28	0.6617
13750	4	1957	2025-06-14 23:24:43	0.6018
13800	4	2007	2025-06-14 23:24:58	0.6775
13850	4	2057	2025-06-14 23:25:14	0.6378
13900	4	2107	2025-06-14 23:25:29	0.6344
13950	4	2157	2025-06-14 23:25:44	0.6593
14000	4	2207	2025-06-14 23:26:00	0.6718
14050	4	2257	2025-06-14 23:26:15	0.6353
14100	4	2307	2025-06-14 23:26:30	0.6835
14150	4	2357	2025-06-14 23:26:46	0.6238
14200	4	2407	2025-06-14 23:27:01	0.6568
14250	4	2457	2025-06-14 23:27:16	0.6373
14300	4	2507	2025-06-14 23:27:32	0.6975
14350	4	2557	2025-06-14 23:27:47	0.6788
14400	4	2607	2025-06-14 23:28:02	0.6369
14450	4	2657	2025-06-14 23:28:18	0.6510
14500	4	2707	2025-06-14 23:28:33	0.5790
14550	4	2757	2025-06-14 23:28:48	0.6395
14600	4	2807	2025-06-14 23:29:04	0.6861
14650	4	2857	2025-06-14 23:29:19	0.6560
14700	4	2907	2025-06-14 23:29:35	0.6738
14750	5	9	2025-06-14 23:30:56	0.6715
14800	5	59	2025-06-14 23:31:12	0.6504
14850	5	109	2025-06-14 23:31:27	0.6503
14900	5	159	2025-06-14 23:31:42	0.6341
14950	5	209	2025-06-14 23:31:58	0.6628
15000	5	259	2025-06-14 23:32:13	0.6744
15050	5	309	2025-06-14 23:32:28	0.6525
15100	5	359	2025-06-14 23:32:44	0.6440
15150	5	409	2025-06-14 23:32:59	0.5818
15200	5	459	2025-06-14 23:33:14	0.6786
15250	5	509	2025-06-14 23:33:30	0.6622
15300	5	559	2025-06-14 23:33:45	0.6460
15350	5	609	2025-06-14 23:34:01	0.7001
15400	5	659	2025-06-14 23:34:16	0.6479
15450	5	709	2025-06-14 23:34:31	0.6740
15500	5	759	2025-06-14 23:34:47	0.6462
15550	5	809	2025-06-14 23:35:02	0.6408
15600	5	859	2025-06-14 23:35:17	0.6734
15650	5	909	2025-06-14 23:35:33	0.6267
15700	5	959	2025-06-14 23:35:48	0.6565
15750	5	1009	2025-06-14 23:36:03	0.6506
15800	5	1059	2025-06-14 23:36:19	0.6616
15850	5	1109	2025-06-14 23:36:34	0.6136
15900	5	1159	2025-06-14 23:36:50	0.6677
15950	5	1209	2025-06-14 23:37:05	0.6561
16000	5	1259	2025-06-14 23:37:20	0.6958
16050	5	1309	2025-06-14 23:37:36	0.6352
16100	5	1359	2025-06-14 23:37:51	0.6762
16150	5	1409	2025-06-14 23:38:06	0.6383
16200	5	1459	2025-06-14 23:38:22	0.6726
16250	5	1509	2025-06-14 23:38:37	0.6210
16300	5	1559	2025-06-14 23:38:53	0.6617
16350	5	1609	2025-06-14 23:39:08	0.6617
16400	5	1659	2025-06-14 23:39:23	0.6861
16450	5	1709	2025-06-14 23:39:39	0.6680
16500	5	1759	2025-06-14 23:39:54	0.6193
16550	5	1809	2025-06-14 23:40:09	0.6374
16600	5	1859	2025-06-14 23:40:25	0.6560
16650	5	1909	2025-06-14 23:40:40	0.6170
16700	5	1959	2025-06-14 23:40:55	0.6241
16750	5	2009	2025-06-14 23:41:11	0.6519
16800	5	2059	2025-06-14 23:41:26	0.6785
16850	5	2109	2025-06-14 23:41:42	0.6564
16900	5	2159	2025-06-14 23:41:57	0.6679
16950	5	2209	2025-06-14 23:42:12	0.6785
17000	5	2259	2025-06-14 23:42:28	0.7051
17050	5	2309	2025-06-14 23:42:43	0.6783
17100	5	2359	2025-06-14 23:42:58	0.6895
17150	5	2409	2025-06-14 23:43:14	0.6868
17200	5	2459	2025-06-14 23:43:29	0.6616
17250	5	2509	2025-06-14 23:43:44	0.6788
17300	5	2559	2025-06-14 23:44:00	0.6672
17350	5	2609	2025-06-14 23:44:15	0.6561
17400	5	2659	2025-06-14 23:44:31	0.6380
17450	5	2709	2025-06-14 23:44:46	0.6444
17500	5	2759	2025-06-14 23:45:01	0.6356
17550	5	2809	2025-06-14 23:45:17	0.6616
17600	5	2859	2025-06-14 23:45:32	0.6671
17650	5	2909	2025-06-14 23:45:47	0.6396
17700	6	11	2025-06-14 23:47:09	0.6459
17750	6	61	2025-06-14 23:47:25	0.6616
17800	6	111	2025-06-14 23:47:40	0.6669
17850	6	161	2025-06-14 23:47:55	0.6341
17900	6	211	2025-06-14 23:48:11	0.6560
17950	6	261	2025-06-14 23:48:26	0.6512
18000	6	311	2025-06-14 23:48:41	0.6384
18050	6	361	2025-06-14 23:48:57	0.6450
18100	6	411	2025-06-14 23:49:12	0.7030
18150	6	461	2025-06-14 23:49:27	0.6673
18200	6	511	2025-06-14 23:49:43	0.6561
18250	6	561	2025-06-14 23:49:58	0.6243
18300	6	611	2025-06-14 23:50:13	0.7087
18350	6	661	2025-06-14 23:50:29	0.6764
18400	6	711	2025-06-14 23:50:44	0.6048
18450	6	761	2025-06-14 23:51:00	0.6838
18500	6	811	2025-06-14 23:51:15	0.6560
18550	6	861	2025-06-14 23:51:30	0.6723
18600	6	911	2025-06-14 23:51:46	0.6438
18650	6	961	2025-06-14 23:52:01	0.6787
18700	6	1011	2025-06-14 23:52:16	0.6986
18750	6	1061	2025-06-14 23:52:32	0.6721
18800	6	1111	2025-06-14 23:52:47	0.7237
18850	6	1161	2025-06-14 23:53:03	0.6272
18900	6	1211	2025-06-14 23:53:18	0.6876
18950	6	1261	2025-06-14 23:53:33	0.6770
19000	6	1311	2025-06-14 23:53:49	0.6372
19050	6	1361	2025-06-14 23:54:04	0.6799
19100	6	1411	2025-06-14 23:54:19	0.6672
19150	6	1461	2025-06-14 23:54:35	0.6672
19200	6	1511	2025-06-14 23:54:50	0.6790
19250	6	1561	2025-06-14 23:55:06	0.6506
19300	6	1611	2025-06-14 23:55:21	0.6423
19350	6	1661	2025-06-14 23:55:36	0.6560
19400	6	1711	2025-06-14 23:55:52	0.6238
19450	6	1761	2025-06-14 23:56:07	0.6100
19500	6	1811	2025-06-14 23:56:22	0.6561
19550	6	1861	2025-06-14 23:56:38	0.6401
19600	6	1911	2025-06-14 23:56:53	0.6672
19650	6	1961	2025-06-14 23:57:09	0.7318
19700	6	2011	2025-06-14 23:57:24	0.6722
19750	6	2061	2025-06-14 23:57:39	0.6915
19800	6	2111	2025-06-14 23:57:55	0.6790
19850	6	2161	2025-06-14 23:58:10	0.6193
19900	6	2211	2025-06-14 23:58:25	0.6969
19950	6	2261	2025-06-14 23:58:41	0.6560
20000	6	2311	2025-06-14 23:58:56	0.6730
20050	6	2361	2025-06-14 23:59:11	0.6506
20100	6	2411	2025-06-14 23:59:27	0.6616
20150	6	2461	2025-06-14 23:59:42	0.6732
20200	6	2511	2025-06-14 23:59:58	0.6327
20250	6	2561	2025-06-15 00:00:13	0.6562
20300	6	2611	2025-06-15 00:00:28	0.6572
20350	6	2661	2025-06-15 00:00:44	0.6561
20400	6	2711	2025-06-15 00:00:59	0.6617
20450	6	2761	2025-06-15 00:01:14	0.6725
20500	6	2811	2025-06-15 00:01:30	0.6560
20550	6	2861	2025-06-15 00:01:45	0.6096
20600	6	2911	2025-06-15 00:02:01	0.6525
20650	7	13	2025-06-15 00:03:22	0.6828
20700	7	63	2025-06-15 00:03:38	0.6786
20750	7	113	2025-06-15 00:03:53	0.6202
20800	7	163	2025-06-15 00:04:08	0.6621
20850	7	213	2025-06-15 00:04:24	0.6729
20900	7	263	2025-06-15 00:04:39	0.6509
20950	7	313	2025-06-15 00:04:54	0.6281
21000	7	363	2025-06-15 00:05:10	0.6906
21050	7	413	2025-06-15 00:05:25	0.6457
21100	7	463	2025-06-15 00:05:40	0.6444
21150	7	513	2025-06-15 00:05:56	0.6446
21200	7	563	2025-06-15 00:06:11	0.6906
21250	7	613	2025-06-15 00:06:26	0.6798
21300	7	663	2025-06-15 00:06:42	0.7143
21350	7	713	2025-06-15 00:06:57	0.6740
21400	7	763	2025-06-15 00:07:13	0.6369
21450	7	813	2025-06-15 00:07:28	0.6240
21500	7	863	2025-06-15 00:07:43	0.6730
21550	7	913	2025-06-15 00:07:59	0.6723
21600	7	963	2025-06-15 00:08:14	0.6818
21650	7	1013	2025-06-15 00:08:29	0.6616
21700	7	1063	2025-06-15 00:08:45	0.6389
21750	7	1113	2025-06-15 00:09:00	0.6560
21800	7	1163	2025-06-15 00:09:16	0.6510
21850	7	1213	2025-06-15 00:09:31	0.6275
21900	7	1263	2025-06-15 00:09:46	0.6673
21950	7	1313	2025-06-15 00:10:02	0.6616
22000	7	1363	2025-06-15 00:10:17	0.6456
22050	7	1413	2025-06-15 00:10:32	0.6802
22100	7	1463	2025-06-15 00:10:48	0.6562
22150	7	1513	2025-06-15 00:11:03	0.6617
22200	7	1563	2025-06-15 00:11:19	0.6568
22250	7	1613	2025-06-15 00:11:34	0.6714
22300	7	1663	2025-06-15 00:11:49	0.6564
22350	7	1713	2025-06-15 00:12:05	0.6716
22400	7	1763	2025-06-15 00:12:20	0.6625
22450	7	1813	2025-06-15 00:12:35	0.6760
22500	7	1863	2025-06-15 00:12:51	0.6722
22550	7	1913	2025-06-15 00:13:06	0.6192
22600	7	1963	2025-06-15 00:13:22	0.6265
22650	7	2013	2025-06-15 00:13:37	0.6978
22700	7	2063	2025-06-15 00:13:52	0.6677
22750	7	2113	2025-06-15 00:14:08	0.7384
22800	7	2163	2025-06-15 00:14:23	0.6380
22850	7	2213	2025-06-15 00:14:38	0.6514
22900	7	2263	2025-06-15 00:14:54	0.6562
22950	7	2313	2025-06-15 00:15:09	0.6790
23000	7	2363	2025-06-15 00:15:25	0.6622
23050	7	2413	2025-06-15 00:15:40	0.6562
23100	7	2463	2025-06-15 00:15:55	0.6625
23150	7	2513	2025-06-15 00:16:11	0.6358
23200	7	2563	2025-06-15 00:16:26	0.6564
23250	7	2613	2025-06-15 00:16:41	0.6560
23300	7	2663	2025-06-15 00:16:57	0.6560
23350	7	2713	2025-06-15 00:17:12	0.6570
23400	7	2763	2025-06-15 00:17:28	0.6244
23450	7	2813	2025-06-15 00:17:43	0.6733
23500	7	2863	2025-06-15 00:17:58	0.6713
23550	7	2913	2025-06-15 00:18:14	0.6772
23600	8	15	2025-06-15 00:19:36	0.6617
23650	8	65	2025-06-15 00:19:51	0.6235
23700	8	115	2025-06-15 00:20:06	0.6670
23750	8	165	2025-06-15 00:20:21	0.6560
23800	8	215	2025-06-15 00:20:37	0.6405
23850	8	265	2025-06-15 00:20:52	0.6378
23900	8	315	2025-06-15 00:21:08	0.6280
23950	8	365	2025-06-15 00:21:23	0.6672
24000	8	415	2025-06-15 00:21:38	0.6560
24050	8	465	2025-06-15 00:21:54	0.6518
24100	8	515	2025-06-15 00:22:09	0.6949
24150	8	565	2025-06-15 00:22:24	0.6897
24200	8	615	2025-06-15 00:22:40	0.6446
24250	8	665	2025-06-15 00:22:55	0.6504
24300	8	715	2025-06-15 00:23:11	0.6444
24350	8	765	2025-06-15 00:23:26	0.6564
24400	8	815	2025-06-15 00:23:41	0.6633
24450	8	865	2025-06-15 00:23:57	0.6261
24500	8	915	2025-06-15 00:24:12	0.6503
24550	8	965	2025-06-15 00:24:27	0.6769
24600	8	1015	2025-06-15 00:24:43	0.6368
24650	8	1065	2025-06-15 00:24:58	0.6671
24700	8	1115	2025-06-15 00:25:14	0.6500
24750	8	1165	2025-06-15 00:25:29	0.7184
24800	8	1215	2025-06-15 00:25:44	0.6620
24850	8	1265	2025-06-15 00:26:00	0.6395
24900	8	1315	2025-06-15 00:26:15	0.6417
24950	8	1365	2025-06-15 00:26:30	0.6616
25000	8	1415	2025-06-15 00:26:46	0.6687
25050	8	1465	2025-06-15 00:27:01	0.6788
25100	8	1515	2025-06-15 00:27:17	0.5969
25150	8	1565	2025-06-15 00:27:32	0.6153
25200	8	1615	2025-06-15 00:27:47	0.6761
25250	8	1665	2025-06-15 00:28:03	0.6829
25300	8	1715	2025-06-15 00:28:18	0.6035
25350	8	1765	2025-06-15 00:28:33	0.6139
25400	8	1815	2025-06-15 00:28:49	0.6680
25450	8	1865	2025-06-15 00:29:04	0.6393
25500	8	1915	2025-06-15 00:29:20	0.6940
25550	8	1965	2025-06-15 00:29:35	0.6338
25600	8	2015	2025-06-15 00:29:50	0.7124
25650	8	2065	2025-06-15 00:30:06	0.6667
25700	8	2115	2025-06-15 00:30:21	0.6372
25750	8	2165	2025-06-15 00:30:36	0.5962
25800	8	2215	2025-06-15 00:30:52	0.6268
25850	8	2265	2025-06-15 00:31:07	0.7054
25900	8	2315	2025-06-15 00:31:23	0.6294
25950	8	2365	2025-06-15 00:31:38	0.6959
26000	8	2415	2025-06-15 00:31:53	0.6238
26050	8	2465	2025-06-15 00:32:09	0.6449
26100	8	2515	2025-06-15 00:32:24	0.6273
26150	8	2565	2025-06-15 00:32:39	0.6616
26200	8	2615	2025-06-15 00:32:55	0.6616
26250	8	2665	2025-06-15 00:33:10	0.6460
26300	8	2715	2025-06-15 00:33:26	0.6571
26350	8	2765	2025-06-15 00:33:41	0.6348
26400	8	2815	2025-06-15 00:33:56	0.6560
26450	8	2865	2025-06-15 00:34:12	0.6798
26500	8	2915	2025-06-15 00:34:27	0.6845
26550	9	17	2025-06-15 00:35:49	0.6403
26600	9	67	2025-06-15 00:36:04	0.6916
26650	9	117	2025-06-15 00:36:19	0.6469
26700	9	167	2025-06-15 00:36:35	0.6621
26750	9	217	2025-06-15 00:36:50	0.6312
26800	9	267	2025-06-15 00:37:05	0.7145
26850	9	317	2025-06-15 00:37:21	0.6444
26900	9	367	2025-06-15 00:37:36	0.6150
26950	9	417	2025-06-15 00:37:51	0.6505
27000	9	467	2025-06-15 00:38:07	0.6744
27050	9	517	2025-06-15 00:38:22	0.6252
27100	9	567	2025-06-15 00:38:38	0.6506
27150	9	617	2025-06-15 00:38:53	0.6799
27200	9	667	2025-06-15 00:39:08	0.6194
27250	9	717	2025-06-15 00:39:24	0.6283
27300	9	767	2025-06-15 00:39:39	0.6777
